frequency,recency,T,monetary_value,exp_purchases_h365,exp_aov,exp_clv_h365,exp_clv_disc
2.0,163.0,209.0,251.82,3.735473488350543,315.37521965333906,1178.0757718977773,1166.411655344334
0.0,0.0,35.0,0.0,,422.3124833438367,,
0.0,0.0,25.0,0.0,,422.3124833438367,,
6.0,297.0,319.0,552.6383333333333,6.4195151871653175,531.0889084569089,3409.333313574178,3375.577538192256
1.0,65.0,79.0,297.0,inf,365.0567448621278,inf,inf
1.0,3.0,38.0,32.7,inf,244.29709445129004,inf,inf
1.0,50.0,66.0,317.5,inf,374.42327090610127,inf,inf
0.0,0.0,188.0,0.0,,422.3124833438367,,
7.0,301.0,308.0,165.22142857142856,7.566277023982588,202.54017759116758,1532.4750921414043,1517.302071427133
1.0,111.0,182.0,613.2,inf,509.5296977940495,inf,inf
0.0,0.0,56.0,0.0,,422.3124833438367,,
0.0,0.0,70.0,0.0,,422.3124833438367,,
22.0,357.0,364.0,376.29636363636365,19.155389867203613,378.65514004505553,7253.286832783622,7181.4721116669525
1.0,160.0,253.0,145.47,inf,295.8221257673331,inf,inf
0.0,0.0,254.0,0.0,0.9794354037543599,422.3124833438367,413.62779763437703,409.5324729053238
5.0,315.0,325.0,272.498,5.402753549941715,301.27267223746657,1627.7019994313991,1611.5861380508902
0.0,0.0,84.0,0.0,,422.3124833438367,,
10.0,372.0,373.0,410.95910000000003,8.922176037892111,412.1652462239997,3677.410883511672,3641.000874764032
6.0,273.0,368.0,183.58333333333334,5.704395194785524,223.0572817816158,1272.4068863569698,1259.8087983732376
2.0,85.0,92.0,476.71500000000003,6.402610706159321,456.4351388121966,2922.376506426286,2893.4420855705803
5.0,162.0,290.0,231.738,5.925314124986121,268.3413922264902,1590.0070416780634,1574.2643977010528
10.0,356.0,370.0,332.012,8.982752297765476,341.6052272972743,3068.5551404332887,3038.1734063695926
3.0,161.0,182.0,565.6233333333333,5.570534694595285,524.9548782664823,2924.279362480484,2895.3261014658256
3.0,226.0,372.0,150.72000000000003,3.1860222199115578,227.79195028270948,725.7502151177013,718.5645694234665
0.0,0.0,265.0,0.0,0.9474528886648022,422.3124833438367,400.1211822633242,396.1595863993309
0.0,0.0,77.0,0.0,,422.3124833438367,,
1.0,44.0,113.0,358.2,inf,393.0192518812094,inf,inf
0.0,0.0,301.0,0.0,0.8559766025171043,422.3124833438367,361.4896046932185,357.91049969625595
1.0,226.0,317.0,314.4,inf,373.00686940676866,inf,inf
29.0,260.0,371.0,499.1493103448276,24.621869171580627,496.12394411426044,12215.498844869899,12094.553311752376
18.0,357.0,363.0,1692.8666666666666,15.842075016889519,1614.161900011019,25571.673909379482,25318.489019187607
0.0,0.0,247.0,0.0,,422.3124833438367,,
2.0,89.0,328.0,345.145,2.623794890213053,373.9110561792751,981.0659185973477,971.3523946508393
0.0,0.0,53.0,0.0,,422.3124833438367,,
0.0,0.0,44.0,0.0,,422.3124833438367,,
4.0,238.0,291.0,207.715,4.903101097428492,256.876239329117,1259.4901709578978,1247.0199712454435
0.0,0.0,266.0,0.0,0.9446486534439713,422.3124833438367,398.9369187233349,394.9870482409256
2.0,172.0,203.0,353.1,3.817014762124805,378.90063645855525,1446.2693227407894,1431.949824495831
0.0,0.0,66.0,0.0,,422.3124833438367,,
1.0,69.0,167.0,56.7,inf,255.26278347838087,inf,inf
0.0,0.0,65.0,0.0,,422.3124833438367,,
1.0,205.0,307.0,382.14,inf,403.95752668573255,inf,inf
7.0,345.0,359.0,474.0057142857143,6.6706829461481885,466.5020432099271,3111.887223983746,3081.0764593898475
1.0,119.0,171.0,1795.91,inf,1049.914284011991,inf,inf
0.0,0.0,143.0,0.0,,422.3124833438367,,
3.0,192.0,258.0,408.9866666666667,4.287098570640676,412.76823921894936,1769.5781283614265,1752.0575528330955
2.0,112.0,276.0,844.16,3.0160083651992156,686.9060785633089,2071.7144790531293,2051.202454508049
1.0,219.0,253.0,457.0,inf,438.1613383760667,inf,inf
4.0,360.0,373.0,285.595,3.999334102405232,316.91503607130824,1267.4491113249674,1254.9001102227398
1.0,1.0,372.0,102.0,inf,275.9605215170148,inf,inf
5.0,260.0,325.0,251.382,5.402753549941715,284.2123947911521,1535.5295248953332,1520.3262622726072
8.0,244.0,253.0,286.80875000000003,9.970799746457999,304.33754017135277,3034.488668378175,3004.444226117005
1.0,100.0,316.0,313.0,inf,372.3672042135217,inf,inf
2.0,189.0,316.0,584.5450000000001,2.7049714335017345,524.0688838171973,1417.5913599126582,1403.5558018937209
0.0,0.0,53.0,0.0,,422.3124833438367,,
1.0,165.0,253.0,175.92000000000002,inf,309.7348437204546,inf,inf
2.0,231.0,311.0,455.02,2.7402968294626384,442.82747769855945,1213.4787331362998,1201.4640922141582
8.0,344.0,364.0,500.28125,7.431575876913675,490.19519467953813,3642.922783759458,3606.854241345998
1.0,258.0,301.0,511.68,inf,463.1448332094553,inf,inf
17.0,369.0,373.0,810.4952941176471,14.665491629293445,785.1271844058217,11514.27615083431,11400.273416667633
1.0,76.0,170.0,589.12,inf,498.5274564702017,inf,inf
3.0,287.0,308.0,431.12999999999994,3.722806157729247,428.6277834549256,1595.698151619835,1579.8991600196387
1.0,23.0,23.0,289.85,inf,361.7898833394737,inf,inf
6.0,289.0,359.0,518.2683333333333,5.823549822411515,502.40199997760413,2925.7630777487666,2896.795126483927
1.0,210.0,238.0,395.03,inf,409.84701550069923,inf,inf
0.0,0.0,177.0,0.0,,422.3124833438367,,
2.0,123.0,178.0,930.0749999999999,4.198922492601606,740.794172805214,3110.537314580014,3079.7399154257564
0.0,0.0,223.0,0.0,,422.3124833438367,,
3.0,200.0,266.0,501.34,4.185588233180783,478.9137356214721,2004.5356965258861,1984.6888084414713
3.0,240.0,368.0,160.09,3.2149949486727194,234.50295116293364,753.925803437677,746.4611915224525
2.0,359.0,366.0,42.900000000000006,2.39608952573113,184.33523072220004,441.6837155566947,437.31060946207396
1.0,79.0,167.0,496.14,inf,456.04454956441396,inf,inf
0.0,0.0,203.0,0.0,,422.3124833438367,,
11.0,328.0,335.0,157.24363636363637,10.652584691198372,183.09333085950192,1950.4172133744487,1931.1061518558897
0.0,0.0,10.0,0.0,,422.3124833438367,,
0.0,0.0,372.0,0.0,0.7190558249431204,422.3124833438367,303.6662510945803,300.6596545490894
1.0,48.0,59.0,402.54,inf,413.27836235875975,inf,inf
0.0,0.0,120.0,0.0,,422.3124833438367,,
14.0,357.0,359.0,2858.922857142857,12.600614812304888,2668.236680501873,33621.422639067125,33288.537266403095
4.0,343.0,364.0,307.1075,4.08191473683079,333.49932748009593,1361.3158195641613,1347.837445113031
1.0,134.0,162.0,376.25,inf,401.26636383700065,inf,inf
2.0,146.0,317.0,249.235,2.698015365089318,313.75384127220275,846.5126846081981,838.1313708992061
0.0,0.0,20.0,0.0,,422.3124833438367,,
2.0,213.0,276.0,176.34,3.0160083651992156,268.032225375518,808.3874338755238,800.3835978965582
0.0,0.0,256.0,0.0,0.973460777302237,422.3124833438367,411.10463830032927,407.0342953468607
3.0,350.0,361.0,237.74,3.26698567432754,290.11759559723555,947.8100286865191,938.4257709767516
0.0,0.0,161.0,0.0,,422.3124833438367,,
0.0,0.0,161.0,0.0,,422.3124833438367,,
8.0,353.0,364.0,252.12,7.431575876913675,274.1361338411659,2037.2634792443866,2017.0925537073135
0.0,0.0,111.0,0.0,,422.3124833438367,,
23.0,371.0,371.0,733.92,19.67679544035096,718.6074141074193,14139.891089311264,13999.892167634915
0.0,0.0,65.0,0.0,,422.3124833438367,,
8.0,362.0,364.0,284.12875,7.431575876913675,302.0042255098299,2244.3673170248494,2222.145858440445
0.0,0.0,67.0,0.0,,422.3124833438367,,
9.0,365.0,368.0,147.0388888888889,8.193795440898324,179.15332328768778,1467.9456835764397,1453.4115678974651
3.0,224.0,315.0,274.2266666666667,3.6554450778529226,316.25015185299293,1156.0350609612624,1144.5891692685766
6.0,349.0,357.0,252.115,5.8507077860436425,280.257213396422,1639.703060513341,1623.468376745882
2.0,105.0,357.0,74.47999999999999,2.446372963466831,204.14301767627512,499.4099591237708,494.4653060631394
0.0,0.0,16.0,0.0,,422.3124833438367,,
1.0,290.0,338.0,639.74,inf,521.6559222431741,inf,inf
15.0,356.0,360.0,308.35400000000004,13.416609157888427,316.7213573049552,4249.326662916515,4207.25412169952
0.0,0.0,218.0,0.0,,422.3124833438367,,
0.0,0.0,261.0,0.0,0.9588383203989915,422.3124833438367,404.9293922129314,400.92019030983306
1.0,50.0,81.0,138.28,inf,292.53698809630043,inf,inf
0.0,0.0,72.0,0.0,,422.3124833438367,,
1.0,172.0,185.0,313.21,inf,372.46315399250875,inf,inf
1.0,1.0,135.0,138.24,inf,292.518711947922,inf,inf
9.0,314.0,336.0,696.0422222222222,8.836658800702017,664.1078997180382,5868.494916659134,5810.391006593202
0.0,0.0,281.0,0.0,0.9044924168240166,422.3124833438367,381.9784387146191,378.19647397487034
1.0,39.0,83.0,718.34,inf,557.5685538068966,inf,inf
1.0,172.0,368.0,118.63999999999999,inf,283.56339924246447,inf,inf
3.0,318.0,357.0,341.32,3.2974566691110336,364.3038785399913,1201.2762538747102,1189.382429578921
0.0,0.0,4.0,0.0,,422.3124833438367,,
4.0,361.0,364.0,199.4975,4.08191473683079,250.54125201236104,1022.6880287732935,1012.5624047260332
1.0,304.0,371.0,7.9,inf,232.96588245662952,inf,inf
11.0,304.0,322.0,130.84727272727272,11.004186398712715,159.27115858351624,1752.6495169919453,1735.2965514771736
1.0,182.0,233.0,577.41,inf,493.1771140324003,inf,inf
2.0,149.0,190.0,292.5,4.006506274529268,340.8907602895574,1365.7809700291643,1352.2583861674893
1.0,126.0,161.0,179.1,inf,311.1877975165441,inf,inf
6.0,360.0,364.0,178.48666666666668,5.756745306872222,218.80335073081022,1259.5951624475085,1247.123923215355
2.0,210.0,239.0,136.22500000000002,3.374981923409939,242.87106724813606,819.685461681739,811.5697640413257
0.0,0.0,304.0,0.0,0.8491445486805169,422.3124833438367,358.60434307115054,355.0538050209411
0.0,0.0,116.0,0.0,,422.3124833438367,,
0.0,0.0,4.0,0.0,,422.3124833438367,,
20.0,361.0,363.0,190.0655,17.52075696754509,203.09413898596625,3558.3630507059393,3523.1317333722172
0.0,0.0,3.0,0.0,,422.3124833438367,,
2.0,149.0,197.0,206.535,3.9021953914964147,286.9713047636845,1119.8181029405628,1108.7307949906562
2.0,92.0,178.0,67.82499999999999,4.198922492601606,199.96883078015827,839.6536213820509,831.3402191901495
0.0,0.0,15.0,0.0,,422.3124833438367,,
4.0,316.0,329.0,943.32,4.43831158217586,823.9645685219721,3657.0114877736037,3620.8034532411916
0.0,0.0,178.0,0.0,,422.3124833438367,,
2.0,76.0,85.0,434.4,6.688323130528265,429.8940841902305,2875.270546966784,2846.802521749291
1.0,22.0,147.0,575.2,inf,492.16735683448906,inf,inf
6.0,287.0,322.0,224.20666666666668,6.370618874132753,256.96353274052257,1637.0167316406028,1620.8086451887157
6.0,107.0,365.0,239.17999999999998,5.743567905353083,269.4610201703584,1547.66766719417,1532.3442249447228
3.0,293.0,364.0,124.76333333333334,3.2444994518100705,209.20121251881557,678.7532193352991,672.0328904309893
0.0,0.0,169.0,0.0,,422.3124833438367,,
0.0,0.0,13.0,0.0,,422.3124833438367,,
0.0,0.0,36.0,0.0,,422.3124833438367,,
5.0,363.0,364.0,298.852,4.919330021851506,322.56489386183534,1586.8031663698712,1571.0922439305655
2.0,131.0,372.0,165.43,2.3637000882554315,261.1891932137397,617.3729190506815,611.2603158917639
0.0,0.0,266.0,0.0,0.9446486534439713,422.3124833438367,398.9369187233349,394.9870482409256
0.0,0.0,3.0,0.0,,422.3124833438367,,
3.0,301.0,360.0,94.18333333333334,3.2745505054521287,187.29914134301453,613.3204979555179,607.2480177777405
2.0,244.0,275.0,182.95,3.0247034151532732,272.1781871160638,823.2582921001848,815.107219901173
0.0,0.0,8.0,0.0,,422.3124833438367,,
0.0,0.0,7.0,0.0,,422.3124833438367,,
0.0,0.0,366.0,0.0,0.7289089420112503,422.3124833438367,307.82734543229975,304.77954993297004
0.0,0.0,177.0,0.0,,422.3124833438367,,
0.0,0.0,282.0,0.0,0.9019363786254627,422.3124833438367,380.8989918754661,377.12771472818423
0.0,0.0,291.0,0.0,0.8795659991168377,422.3124833438367,371.45170135183463,367.7739617344897
0.0,0.0,279.0,0.0,0.9096482029951984,422.3124833438367,384.1557915761607,380.35226888728783
0.0,0.0,63.0,0.0,,422.3124833438367,,
1.0,12.0,64.0,579.9,inf,494.314804268961,inf,inf
1.0,88.0,102.0,111.17,inf,280.15032853278245,inf,inf
3.0,100.0,191.0,72.66333333333334,5.379810120159839,171.88604220294786,924.7142693576402,915.558682532317
0.0,0.0,9.0,0.0,,422.3124833438367,,
0.0,0.0,272.0,0.0,0.9281657541067616,422.3124833438367,391.97598457153134,388.09503422923893
1.0,28.0,312.0,145.59,inf,295.87695421246855,inf,inf
2.0,333.0,361.0,625.37,2.423766626132195,549.6753721769221,1332.2848222892171,1319.0938834546705
3.0,373.0,373.0,173.81333333333336,3.1788604464907495,244.33190549373518,776.6970301897506,769.0069605839116
1.0,131.0,268.0,1149.1599999999999,inf,754.4118099173661,inf,inf
0.0,0.0,59.0,0.0,,422.3124833438367,,
5.0,307.0,317.0,971.708,5.513902740926488,866.1863203354745,4776.067125850802,4728.779332525546
0.0,0.0,16.0,0.0,,422.3124833438367,,
10.0,367.0,371.0,163.79699999999997,8.962469022687023,191.26083739873343,1714.169330439328,1697.1973568706217
0.0,0.0,224.0,0.0,,422.3124833438367,,
8.0,282.0,289.0,481.60249999999996,8.976109747266664,473.932731532553,4254.072211058064,4211.952684215905
1.0,175.0,361.0,291.2,inf,362.4067033472475,inf,inf
0.0,0.0,55.0,0.0,,422.3124833438367,,
2.0,147.0,185.0,153.595,4.084494838959923,253.7659772985567,1036.5058245795758,1026.2433906728472
0.0,0.0,317.0,0.0,0.820757114531133,422.3124833438367,346.6159752597645,343.1841339205589
3.0,61.0,70.0,83.35000000000001,9.968377398194674,179.54006882052124,1789.7231641008002,1772.0031327730694
0.0,0.0,14.0,0.0,,422.3124833438367,,
0.0,0.0,84.0,0.0,,422.3124833438367,,
0.0,0.0,298.0,0.0,0.8629194868587874,422.3124833438367,364.42167142112373,360.8135360605186
8.0,369.0,371.0,249.74375,7.314111112277172,272.06727601861223,1989.9302868147122,1970.2280067472398
0.0,0.0,85.0,0.0,,422.3124833438367,,
8.0,359.0,373.0,308.2575,7.281228726063166,323.01167556177745,2351.921890954209,2328.635535598227
0.0,0.0,23.0,0.0,,422.3124833438367,,
1.0,97.0,157.0,357.19,inf,392.5577791346527,inf,inf
0.0,0.0,233.0,0.0,,422.3124833438367,,
5.0,346.0,366.0,304.02000000000004,4.896860401310858,326.7402828485068,1600.0015525939623,1584.1599530633289
3.0,144.0,235.0,357.74666666666667,4.608423166771994,376.0690198910211,1733.0851835710196,1715.9259243277422
2.0,63.0,64.0,332.81000000000006,7.72210520864437,366.1742274244139,2827.635908865395,2799.639513728114
3.0,141.0,186.0,371.78,5.484124595741168,386.1200030663124,2117.530205723619,2096.564560122395
1.0,212.0,279.0,1581.52,inf,951.9586977404076,inf,inf
0.0,0.0,237.0,0.0,,422.3124833438367,,
1.0,66.0,191.0,2017.1799999999998,inf,1151.0133678046739,inf,inf
12.0,219.0,255.0,464.44083333333333,14.376467132020633,460.643957235534,6622.432710760572,6556.864070059973
0.0,0.0,240.0,0.0,,422.3124833438367,,
5.0,368.0,368.0,438.9,4.8745951127479215,435.7140573303639,2123.9296144181594,2102.9006083348113
15.0,370.0,373.0,373.466,13.024544317464542,377.0525340362177,4910.937439567026,4862.3142966010155
3.0,125.0,196.0,361.6466666666667,5.279389937663558,378.86228599911874,2000.1617404639603,1980.3581588752081
0.0,0.0,16.0,0.0,,422.3124833438367,,
1.0,11.0,14.0,113.48,inf,281.2057761016399,inf,inf
1.0,105.0,291.0,343.26,inf,386.1931104618454,inf,inf
1.0,362.0,372.0,229.4,inf,334.1700541024886,inf,inf
4.0,155.0,284.0,254.835,4.999546966516197,293.20171573502415,1465.8757484803843,1451.3621272083012
0.0,0.0,169.0,0.0,,422.3124833438367,,
1.0,57.0,88.0,533.86,inf,473.27895748532507,inf,inf
1.0,224.0,270.0,370.95,inf,398.8447741768514,inf,inf
0.0,0.0,49.0,0.0,,422.3124833438367,,
1.0,31.0,32.0,263.25,inf,349.63624466778134,inf,inf
9.0,345.0,373.0,502.0066666666667,8.101702381977644,492.70924884729885,3991.7836950085766,3952.2610841669075
0.0,0.0,370.0,0.0,0.7223104653903386,422.3124833438367,305.0407263842363,302.02052117251117
0.0,0.0,16.0,0.0,,422.3124833438367,,
0.0,0.0,260.0,0.0,0.9617275626088074,422.3124833438367,406.14955526554064,402.1282725401392
3.0,355.0,371.0,830.1966666666667,3.193216336252566,714.4481411142782,2281.3874756113914,2258.7994808033577
3.0,209.0,318.0,563.8833333333333,3.627316531619922,523.7086518490233,1899.6570506043445,1880.8485649547965
5.0,75.0,85.0,310.962,13.66884848722902,332.34894197108275,4542.8273326936,4497.848844251089
0.0,0.0,22.0,0.0,,422.3124833438367,,
2.0,160.0,178.0,506.31,4.198922492601606,474.99788279274924,1994.4792939966162,1974.7319742540753
11.0,248.0,265.0,419.44545454545454,12.866174596029465,419.72504914660567,5400.255764647277,5346.787885789383
6.0,35.0,46.0,200.79333333333332,21.28845745646331,237.42160226252463,5054.339679011108,5004.296711892186
13.0,372.0,373.0,178.84615384615384,11.383597005635558,199.24239505551643,2268.0951317496338,2245.6387443065682
1.0,128.0,164.0,599.17,inf,503.119338750296,inf,inf
21.0,360.0,366.0,908.3257142857143,18.23430507106935,882.2900019847581,16087.945057344461,15928.658472618277
1.0,269.0,312.0,210.18,inf,325.3883648066267,inf,inf
3.0,36.0,37.0,249.84,12.990069418502115,298.783882753128,3881.2233780927295,3842.7954238541874
3.0,286.0,338.0,252.03333333333333,3.450315974305696,300.3547965130667,1036.3189523683707,1026.058368681555
1.0,336.0,367.0,93.45,inf,272.0539948011137,inf,inf
13.0,344.0,360.0,986.8292307692308,11.726266049149064,939.5371893154135,11017.26304498227,10908.181232655712
1.0,149.0,179.0,380.86,inf,403.37268993762103,inf,inf
0.0,0.0,46.0,0.0,,422.3124833438367,,
8.0,243.0,335.0,124.8925,7.961274201378874,163.3668088042634,1300.6079602949774,1287.7306537574034
0.0,0.0,230.0,0.0,,422.3124833438367,,
33.0,359.0,366.0,1149.5,28.237388573388383,1124.2176942447736,31744.971873468407,31430.665221255847
5.0,67.0,158.0,311.252,9.327926606901201,332.5832420496692,3102.3120725245717,3071.596111410467
7.0,116.0,120.0,241.34857142857143,14.980136755674238,267.6168786490401,4008.9374402892972,3969.2449903854426
2.0,15.0,44.0,132.975,9.0550541163622,240.83258379022772,2180.752079203846,2159.1604744592532
0.0,0.0,195.0,0.0,,422.3124833438367,,
1.0,196.0,255.0,949.24,inf,663.0676203216997,inf,inf
1.0,104.0,283.0,300.6,inf,366.7015982161914,inf,inf
1.0,205.0,263.0,312.91999999999996,inf,372.33065191676474,inf,inf
3.0,179.0,244.0,242.80000000000004,4.477114504616932,293.7416793169724,1315.1151330805526,1302.094191168864
1.0,74.0,88.0,423.7,inf,422.94644485097814,inf,inf
3.0,102.0,116.0,186.05000000000004,7.527553408588579,253.0960763337576,1905.1942321065721,1886.3309228777941
0.0,0.0,70.0,0.0,,422.3124833438367,,
2.0,82.0,133.0,562.705,5.12124463992576,510.3702749800534,2613.731035119035,2587.8525100188463
0.0,0.0,197.0,0.0,,422.3124833438367,,
0.0,0.0,317.0,0.0,0.820757114531133,422.3124833438367,346.6159752597645,343.1841339205589
2.0,176.0,184.0,308.895,4.1004583161478765,351.17412530260555,1439.9748625130253,1425.7176856564606
2.0,141.0,151.0,279.125,4.7076202034225645,332.50161682816554,1565.2913290509402,1549.7933950999409
1.0,18.0,36.0,72.2,inf,262.3447909750437,inf,inf
0.0,0.0,316.0,0.0,0.822873204273442,422.3124833438367,347.50962637381747,344.0689370037797
2.0,197.0,245.0,745.115,3.3110749202753667,624.7825111514542,2068.7017033002444,2048.2195082180638
2.0,199.0,252.0,437.75,3.2395095286138034,431.99529021607447,1399.4528589712586,1385.596890070553
2.0,182.0,336.0,576.225,2.5723309010664943,518.850366164952,1334.6548299157714,1321.4404256591797
0.0,0.0,41.0,0.0,,422.3124833438367,,
6.0,202.0,204.0,256.835,9.09562230015421,284.19675974563114,2584.946385573931,2559.352857003892
2.0,94.0,129.0,98.175,5.223228460740378,219.00513014862503,1143.9138288404488,1132.587949346979
